pac_name,affiliate,total,dem,repub,lean,year
Sharp Pencil PAC,Howard Coble (R-NC),16000,0,16000,Solidly Republican/Conservative,2010
Our Future PAC,Bart Gordon (D-Tenn),15800,14800,1000,Solidly Democrat/Liberal,2010
All Power to The People PAC,Bobby L Rush (D-Ill),15400,15400,0,Solidly Democrat/Liberal,2010
American Security PAC,Mike D. Rogers (R-Ala),15000,0,15000,Solidly Republican/Conservative,2010
ANDER PAC,Ander Crenshaw (R-Fla),15000,0,15000,Solidly Republican/Conservative,2010
Come Back PAC,Tim Murphy (R-Pa),14500,0,14500,Solidly Republican/Conservative,2010
Motivating Energetic Leadership PAC,Melvin L. Watt (D-NC),14000,14000,0,Solidly Democrat/Liberal,2010
DENT PAC,Charlie Dent (R-Pa),14000,0,14000,Solidly Republican/Conservative,2010
TEX-USA Fund,Chet Edwards (D-Texas),14000,14000,0,Solidly Democrat/Liberal,2010
Heart PAC,Todd Tiahrt (R-Kan),13000,0,13000,Solidly Republican/Conservative,2010
Tidewater PAC,Glenn Nye (D-Va),14000,14000,0,Solidly Democrat/Liberal,2010
GOLD PAC,Sanford D Bishop Jr (D-Ga),13900,13900,0,Solidly Democrat/Liberal,2010
Conservative Principles PAC,Steven A. King (R-Iowa),13500,0,13500,Solidly Republican/Conservative,2010
Pono PAC,Daniel K. Akaka (D-Hawaii),13400,13400,0,Solidly Democrat/Liberal,2010
Eisenhower PAC,Jerry Moran (R-Kan),12400,0,12400,Solidly Republican/Conservative,2010
Pioneer PAC (Rob Bishop),Rob Bishop (R-Utah),12500,0,12500,Solidly Republican/Conservative,2010
I-PAC,David Loebsack (D-Iowa),12200,12200,0,Solidly Democrat/Liberal,2010
One Voice,Barbara Lee (D-Calif),12000,12000,0,Solidly Democrat/Liberal,2010
Vision for Tomorrow Fund,John Linder (R-Ga),12000,0,12000,Solidly Republican/Conservative,2010
Leadership for America's Future,John Shadegg (R-Ariz),10000,0,10000,Leans Republican/Conservative,2010
Serving with a Mainstream Perspective PAC,Charles Melancon (D-La),11650,10650,1000,Solidly Democrat/Liberal,2010
CAP PAC,Carolyn McCarthy (D-NY),11500,11500,0,Solidly Democrat/Liberal,2010
JOEPAC,Joe Pitts (R-Pa),11000,0,11000,Solidly Republican/Conservative,2010
Daniel Webster PAC,ex-Sen. John E Sununu (R-NH),11000,0,11000,Solidly Republican/Conservative,2010
Lincoln PAC,Mark Kirk (R-Ill),11000,0,11000,Solidly Republican/Conservative,2010
Serving America's Citizens PAC,Dan Lungren (R-Calif),10800,0,10800,Solidly Republican/Conservative,2010
Rough Rider PAC,ex-Rep. Rick A Lazio (R-NY),10599,0,10599,Solidly Republican/Conservative,2010
Progressive Americans for Democracy,Peter DeFazio (D-Ore),10500,10500,0,Solidly Democrat/Liberal,2010
First Team PAC,Tom Rooney (R-Fla),10500,0,10500,Solidly Republican/Conservative,2010
Renew Ohio PAC,Zachary Space (D-Ohio),10250,10250,0,Solidly Democrat/Liberal,2010
MURPHPAC,Chris Murphy (D-Conn),10000,10000,0,Solidly Democrat/Liberal,2010
Reaching for a Brighter America PAC,Robert B. Aderholt (R-Ala),10000,0,10000,Solidly Republican/Conservative,2010
RED PAC,Adam H Putnam (R-Fla),10000,0,10000,Solidly Republican/Conservative,2010
Sunshine PAC,ex-Rep. E Clay Shaw Jr. (R-Fla),10000,0,10000,Solidly Republican/Conservative,2010
Rocky Mountain PAC,ex-Sen. Ken Salazar (D-Colo),9796,9796,0,Solidly Democrat/Liberal,2010
Defending America's Future,Trent Franks (R-Ariz),9500,0,9500,Solidly Republican/Conservative,2010
DIMEPAC,Ginny Brown-Waite (R-Fla),9074,0,9074,Solidly Republican/Conservative,2010
Innovation Fund,Scott Murphy (D-NY),9000,9000,0,Solidly Democrat/Liberal,2010
ChutzPAC,Howard L Berman (D-Calif),9000,9000,0,Solidly Democrat/Liberal,2010
Rhode Island PAC,Patrick J. Kennedy (D-RI),8500,8500,0,Solidly Democrat/Liberal,2010
NODAK PAC,Earl Pomeroy (D-ND),8500,8500,0,Solidly Democrat/Liberal,2010
United for Progress Leadership Cmte,Jerry F. Costello (D-Ill),8300,8300,0,Solidly Democrat/Liberal,2010
Transfund PAC,Carolyn Cheeks Kilpatrick (D-Mich),10200,10200,0,Solidly Democrat/Liberal,2010
DEBPAC,Deborah Halvorson (D-Ill),8200,8200,0,Solidly Democrat/Liberal,2010
Forging the Future Fund,Donald M. Payne (D-NJ),8200,8200,0,Solidly Democrat/Liberal,2010
Mass PAC,Michael E Capuano (D-Mass),8000,8000,0,Solidly Democrat/Liberal,2010
Buckeye Liberty PAC,Jim Jordan (R-Ohio),8000,0,8000,Solidly Republican/Conservative,2010
SCIPAC,Vernon J. Ehlers (R-Mich),7500,0,7500,Solidly Republican/Conservative,2010
People Helping People,Maxine Waters (D-Calif),7500,7500,0,Solidly Democrat/Liberal,2010
Rural America Policy Cmte,Stephanie Herseth Sandlin (D-SD),7500,7500,0,Solidly Democrat/Liberal,2010
Badger Fund,Tom Petri (R-Wis),7500,0,7500,Solidly Republican/Conservative,2010
Sawtooth PAC,Mike Simpson (R-Idaho),7400,0,7400,Solidly Republican/Conservative,2010
Riptide PAC,Brian P. Bilbray (R-Calif),7000,0,7000,Solidly Republican/Conservative,2010
California Aggressive Leadership PAC,Joe Baca (D-Calif),7000,7000,0,Solidly Democrat/Liberal,2010
Champions of American Freedom PAC,Thad McCotter (R-Mich),6917,0,6917,Solidly Republican/Conservative,2010
Accountability PAC,Bill Posey (R-Fla),6800,0,6800,Solidly Republican/Conservative,2010
Arkansas for Leadership,John Boozman (R-Ark),6800,0,6800,Solidly Republican/Conservative,2010
Prosperity Helps Inspire Liberty PAC,ex-Rep. Phil English (R-Pa),6500,1000,5500,Leans Republican/Conservative,2010
Vision for America PAC,Jackie Speier (D-Calif),6500,6500,0,Solidly Democrat/Liberal,2010
Jean A Carnahan PAC,ex-Sen. Jean Carnahan (D-Mo),6326,6326,0,Solidly Democrat/Liberal,2010
Moderates for America PAC,Michael Arcuri (D-NY),6130,6130,0,Solidly Democrat/Liberal,2010
Taking Our Majority PAC,Tom McClintock (R-Calif),6000,0,6000,Solidly Republican/Conservative,2010
Education & Opportunity Fund,David Wu (D-Ore),6000,6000,0,Solidly Democrat/Liberal,2010
"Renewing Opportunity, Trust & Hope",Steven R. Rothman (D-NJ),6000,6000,0,Solidly Democrat/Liberal,2010
Leadership Circle PAC,ex-Sen. Elizabeth Dole (R-NC),5500,0,5500,Solidly Republican/Conservative,2010
Building Our Opportunities Together PAC,Denny Rehberg (R-Mont),5000,0,5000,Solidly Republican/Conservative,2010
Palmetto PAC,John M Spratt Jr (D-SC),5000,5000,0,Solidly Democrat/Liberal,2010
BARTLETT PAC,Roscoe G Bartlett (R-Md),5000,0,5000,Solidly Republican/Conservative,2010
Summit PAC,Alan B Mollohan (D-Wva),5000,5000,0,Solidly Democrat/Liberal,2010
Promoting Republicans You Can Elect,ex-Rep. Deborah Pryce (R-Ohio),5000,0,5000,Solidly Republican/Conservative,2010
Restore Our Democracy PAC,Rodney Alexander (R-La),5000,0,5000,Solidly Republican/Conservative,2010
Winpac,Diane E Watson (D-Calif),5000,5000,0,Solidly Democrat/Liberal,2010
Takin Back America,Todd Akin (R-Mo),5000,0,5000,Solidly Republican/Conservative,2010
GUTS,Alan Grayson (D-Fla),4800,4800,0,Solidly Democrat/Liberal,2010
Fund for a Responsible Future,ex-Rep. Thomas J Bliley Jr (R-Va),4634,0,4634,Solidly Republican/Conservative,2010
Harris County Conservative Cong Campaign,John M Faulk (R-Texas),4250,0,4250,Solidly Republican/Conservative,2010
Political Hall of Fame PAC,Jim Bunning (R-Ky),4049,0,4049,Solidly Republican/Conservative,2010
For Our Republic's Traditions Fund,Jeff Fortenberry (R-Neb),4000,0,4000,Solidly Republican/Conservative,2010
Bob Barr Leadership Fund,ex-Rep. Bob Barr (R-Ga),0,0,0,On the fence,2010
Storm Chasers,Steve Buyer (R-Ind),4000,0,4000,Solidly Republican/Conservative,2010
Middle Class America PAC,Daniel Lipinski (D-Ill),4000,4000,0,Solidly Democrat/Liberal,2010
Dunn PAC,ex-Rep. Jennifer Dunn (R-Wa),3596,0,3596,Solidly Republican/Conservative,2010
Speak Up America PAC,Joe Wilson (R-SC),3500,0,3500,Solidly Republican/Conservative,2010
Deep Blue,Joe Sestak (D-Pa),3400,3400,0,Solidly Democrat/Liberal,2010
Jack PAC,ex-Rep. Jack Quinn (R-NY),3250,0,3250,Solidly Republican/Conservative,2010
Hoosier PAC,Dan Burton (R-Ind),3000,0,3000,Solidly Republican/Conservative,2010
American Leadership Council,ex-Rep. Joe Knollenberg (R-Mich),2600,0,2600,Solidly Republican/Conservative,2010
Victory PAC,C. W. Bill Young (R-Fla),2500,0,2500,Solidly Republican/Conservative,2010
"Progress, Vision & Commitment",Lt. Gov. Diane Denish (D-NM),2500,2500,0,Solidly Democrat/Liberal,2010
IRL PAC,Ileana Ros-Lehtinen (R-Fla),2500,0,2500,Solidly Republican/Conservative,2010
Sheriff PAC,Dave Reichert (R-Wash),2500,0,2500,Solidly Republican/Conservative,2010
GOJO PAC,Jo Ann Emerson (R-Mo),2000,0,2000,Solidly Republican/Conservative,2010
Hermanator PAC,Herman Cain (R-),2000,0,2000,Solidly Republican/Conservative,2010
Keystone PAC,Jim Gerlach (R-Pa),2000,0,2000,Solidly Republican/Conservative,2010
Freedom Security Prosperity PAC,Connie Mack (R-Fla),2000,0,2000,Solidly Republican/Conservative,2010
Truedem Leadership Fund,Marcy Kaptur (D-Ohio),2000,2000,0,Solidly Democrat/Liberal,2010
National Democratic Policy Cmte,Lyndon H LaRouche Jr (D),2000,2000,0,Solidly Democrat/Liberal,2010
Attain the Majority PAC,Jeff Miller (R-Fla),2000,0,2000,Solidly Republican/Conservative,2010
Road to Victory PAC,John J Duncan Jr (R-Tenn),1750,0,1750,Solidly Republican/Conservative,2010
American Dream PAC,ex-Rep. Henry Bonilla (R-Texas),1524,0,1524,Solidly Republican/Conservative,2010
Freshman 50,Brian Allan Miller (R-Ariz),1500,0,1500,Solidly Republican/Conservative,2010
Federal Victory Fund,ex-Rep. Tom Davis (R-Va),1496,0,1496,Solidly Republican/Conservative,2010
ZackPAC,Robert Wexler (D-Fla),1000,1000,0,Solidly Democrat/Liberal,2010
Mountain Leadership PAC,ex-Rep. Charles H Taylor (R-NC),1000,0,1000,Solidly Republican/Conservative,2010
Palmetto Freedom PAC,Gresham Barrett (R-SC),1000,0,1000,Solidly Republican/Conservative,2010
Mac PAC,James P McGovern (D-Mass),1000,1000,0,Solidly Democrat/Liberal,2010
Western Values PAC,Mike Coffman (R-Colo),1000,0,1000,Solidly Republican/Conservative,2010
Building Leadership & Inspiring New Enterprise,Blaine Luetkemeyer (R-Mo),1000,0,1000,Solidly Republican/Conservative,2010
Leadership for the Future,ex-Sen. Jim Sasser (D-Tenn),700,700,0,Solidly Democrat/Liberal,2010
New Leadership PAC,Felton Newell (D-Calif),600,600,0,Solidly Democrat/Liberal,2010
Three Rivers PAC,Kurt Schrader (D-Ore),500,500,0,Solidly Democrat/Liberal,2010
No Retreat PAC,Duncan D. Hunter (R-Calif),500,0,500,Solidly Republican/Conservative,2010
New South Leadership PAC,G K Butterfield (D-NC),500,500,0,Solidly Democrat/Liberal,2010
Changing Tide Cmte,ex-Sen. Wayne Allard (R-Colo),500,0,500,Solidly Republican/Conservative,2010
Midnight Sun,Don Young (R-Alaska),-500,0,-500,Solidly Republican/Conservative,2010
Northern Lights PAC,ex-Sen. Ted Stevens (R-Alaska),-4000,0,-4000,Solidly Republican/Conservative,2010
Solutions America,ex-Mayor Rudolph W Giuliani (R-NYC),-1000,0,-1000,Solidly Republican/Conservative,2010
Our Common Values PAC,ex-Rep. Rahm Emanuel (D-Ill),-19500,-21500,2000,Solidly Democrat/Liberal,2010
