pac_name,affiliate,total,dem,repub,lean,year
Conservatives Harvesting Success PAC,Cindy Hyde-Smith (R-Miss),56100,0,56100,Solidly Republican/Conservative,2020
Martha PAC,Martha Roby (R-Ala),56100,0,56100,Solidly Republican/Conservative,2020
Pioneer PAC,ex-Rep. Patrick J Tiberi (R-Ohio),55791,0,55791,Solidly Republican/Conservative,2020
Supporting United States of America's Next Leaders,Susan Brooks (R-Ind),55700,0,55700,Solidly Republican/Conservative,2020
Texas First PAC,Henry Cuellar (D-Texas),55000,55000,0,Solidly Democrat/Liberal,2020
Blue Line PAC,Mike Quigley (D-Ill),53700,53700,0,Solidly Democrat/Liberal,2020
Roughrider PAC,Kelly Armstrong (R-ND),53500,0,53500,Solidly Republican/Conservative,2020
At the Table!,Grace Meng (D-NY),53000,53000,0,Solidly Democrat/Liberal,2020
Fightin' Ninth PAC,Morgan Griffith (R-VA),54000,0,54000,Solidly Republican/Conservative,2020
Husky PAC,Joe Courtney (D-Conn),53950,53950,0,Solidly Democrat/Liberal,2020
JIMMY PAC,Jimmy Panetta (D-Calif),53800,53800,0,Solidly Democrat/Liberal,2020
Deciding Critical Races,David Rouzer (R-NC),53600,0,53600,Solidly Republican/Conservative,2020
Peach PAC,Doug Collins (R-GA),53300,0,53300,Solidly Republican/Conservative,2020
Full House PAC,ex-Rep. Joe Heck (R-Nev),53100,0,53100,Solidly Republican/Conservative,2020
Growing Our Own Dynamic Economy Now,State Rep. Lance Gooden (R-Texas),53100,0,53100,Solidly Republican/Conservative,2020
BRETTPAC,Brett Guthrie (R-Ky),52500,0,52500,Solidly Republican/Conservative,2020
Service First PAC,Jason Crow (D-Colo),51500,51500,0,Solidly Democrat/Liberal,2020
Go PAC Go,Mike Gallagher (R-Wis),51500,0,51500,Solidly Republican/Conservative,2020
Road to Freedom PAC,ex-Rep. Ed Royce (R-Calif),51000,0,51000,Solidly Republican/Conservative,2020
Florida Freedom Cmte,ex-Sen. George Lemieux (R-Fla),50000,0,50000,Solidly Republican/Conservative,2020
Georgia PAC,Tom Graves (R-Ga),49000,0,49000,Solidly Republican/Conservative,2020
Making Business Excel PAC,Mike Enzi (R-Wyo),50000,0,50000,Solidly Republican/Conservative,2020
Get America Right Community in Action,Mike Garcia (R-Calif),49800,0,49800,Solidly Republican/Conservative,2020
Freedom & Security PAC,ex-Rep. John Kline (R-Minn),49500,0,49500,Solidly Republican/Conservative,2020
Trident PAC,ex-Rep. Scott W Taylor (R-Va),49320,0,49320,Solidly Republican/Conservative,2020
"Jobs, Energy & Our Founding Fathers PAC",Jeff Duncan (R-SC),49200,0,49200,Solidly Republican/Conservative,2020
Sunshine Organization for Tremendous Opportunities,Darren Soto (D-Fla),49000,49000,0,Solidly Democrat/Liberal,2020
WinNovember PAC,Steve Chabot (R-Ohio),48900,0,48900,Solidly Republican/Conservative,2020
Mainstream PAC,Zoe Lofgren (D-Calif),48807,48807,0,Solidly Democrat/Liberal,2020
GOLD PAC,Sanford Bishop (D-Ga),47700,47700,0,Solidly Democrat/Liberal,2020
VICKY PAC,Vicky Hartzler (R-Mo),47600,0,47600,Solidly Republican/Conservative,2020
Reaching for a Brighter America PAC,Robert B Aderholt (R-Ala),47500,0,47500,Solidly Republican/Conservative,2020
Together United for Liberty Integrity & Prosperity,John Moolenaar (R-Mich),47300,0,47300,Solidly Republican/Conservative,2020
Defending American Values Everywhere,David P Joyce (R-Ohio),46700,0,46700,Solidly Republican/Conservative,2020
Conservatives Organized to Advance Tmrw,ex-Sen. Dan Coats (R-Ind),45500,0,45500,Solidly Republican/Conservative,2020
America's First PAC,Rob Wittman (R-VA),45500,0,45500,Solidly Republican/Conservative,2020
Vaquero PAC,Filemon Vela (D-Texas),45337,43337,2000,Solidly Democrat/Liberal,2020
Building Renewal in America Now,Brian Babin (R-Texas),44700,0,44700,Solidly Republican/Conservative,2020
Moving America Forward,ex-Sen. Bill Nelson (D-Fla),44446,44446,0,Solidly Democrat/Liberal,2020
Speak Up America PAC,Joe Wilson (R-SC),44100,0,44100,Solidly Republican/Conservative,2020
Individuals Dedicated to Ethics & Science,Diana DeGette (D-Colo),43000,43000,0,Solidly Democrat/Liberal,2020
LOIS PAC,Lois J Frankel (D-Fla),44000,44000,0,Solidly Democrat/Liberal,2020
HeartDocPAC,Larry Bucshon (R-Ind),43700,0,43700,Solidly Republican/Conservative,2020
Believe in Life Liberty Yourself,Billy Long (R-Mo),43500,0,43500,Solidly Republican/Conservative,2020
John S Fund,John M Shimkus (R-Ill),43000,0,43000,Solidly Republican/Conservative,2020
Blue Nevada PAC,Steven Horsford (D-Nev),43000,43000,0,Solidly Democrat/Liberal,2020
Razor PAC,Steve Womack (R-Ark),42200,0,42200,Solidly Republican/Conservative,2020
Pioneer PAC (Rob Bishop),Rob Bishop (R-Utah),40500,0,40500,Solidly Republican/Conservative,2020
Truedem Leadership Fund,Marcy Kaptur (D-Ohio),40000,40000,0,Solidly Democrat/Liberal,2020
Sunflower Seeds PAC,Sharice Davids (D-Kan),41000,41000,0,Solidly Democrat/Liberal,2020
Warrior Diplomat PAC,Michael Waltz (R-Fla),41300,0,41300,Solidly Republican/Conservative,2020
Point PAC,Drew Ferguson (R-Ga),40600,0,40600,Solidly Republican/Conservative,2020
Blue Power,Don Norcross (D-NJ),40500,40500,0,Solidly Democrat/Liberal,2020
Nooga PAC,Chuck Fleischmann (R-Tenn),40000,0,40000,Solidly Republican/Conservative,2020
Secure PAC,Bennie G Thompson (D-Miss),40000,40000,0,Solidly Democrat/Liberal,2020
Help America's Leaders,Hal Rogers (R-Ky),40000,0,40000,Solidly Republican/Conservative,2020
Athena PAC,Kathy Castor (D-Fla),38500,38500,0,Solidly Democrat/Liberal,2020
Luchadora PAC,Nanette Barragan (D-Calif),39500,39500,0,Solidly Democrat/Liberal,2020
BYRNE PAC,Bradley Byrne (R-Ala),39000,0,39000,Solidly Republican/Conservative,2020
Lincoln PAC,ex-Rep. Mark Kirk (R-Ill),37933,0,37933,Solidly Republican/Conservative,2020
A Woman's Place PAC,Mary Gay Scanlon (D-Pa),37700,37700,0,Solidly Democrat/Liberal,2020
Defend & Uphold Our Nation Now,Neal Dunn (R-Fla),37300,0,37300,Solidly Republican/Conservative,2020
Hoosiers First PAC,ex-Sen. Joe Donnelly (D-Ind),37100,37100,0,Solidly Democrat/Liberal,2020
OC Jobs & Education,Lou Correa (D-Calif),35800,35800,0,Solidly Democrat/Liberal,2020
Bulldog PAC,Jodey Arrington (R-Texas),35800,0,35800,Solidly Republican/Conservative,2020
Securing Our Future PAC,Val Demings (D-Fla),35600,35600,0,Solidly Democrat/Liberal,2020
Repair The World PAC,Andy Levin (D-Mich),35300,35300,0,Solidly Democrat/Liberal,2020
Pinnacle PAC,ex-Rep. John Campbell (R-Calif),35000,0,35000,Solidly Republican/Conservative,2020
Making a Difference PAC,Madeleine Dean (D-Pa),35000,35000,0,Solidly Democrat/Liberal,2020
Your Ohio Republican Team,Troy Balderson (R-Ohio),34500,0,34500,Solidly Republican/Conservative,2020
New Voice PAC,Joyce Beatty (D-Ohio),34500,34500,0,Solidly Democrat/Liberal,2020
Giving Us Security PAC,Gus Bilirakis (R-Fla),34500,0,34500,Solidly Republican/Conservative,2020
GWEN PAC,Gwen Moore (D-Wis),34217,34217,0,Solidly Democrat/Liberal,2020
Keystone Fund,Mike Doyle (D-Pa),34000,34000,0,Solidly Democrat/Liberal,2020
No Nonsense PAC,Assemblywoman Nicole Malliotakis (R-NY),33600,0,33600,Solidly Republican/Conservative,2020
Stand PAC,Barry Loudermilk (R-Ga),33500,0,33500,Solidly Republican/Conservative,2020
Your Voice Counts,Mark R Meadows (R-NC),33341,0,33341,Solidly Republican/Conservative,2020
1848 PAC,Glenn S Grothman (R-Wis),33200,0,33200,Solidly Republican/Conservative,2020
Dutch PAC,Dutch Ruppersberger (D-Md),32800,32800,0,Solidly Democrat/Liberal,2020
YoPAC,ex-Rep. Kevin Yoder (R-Kan),32000,0,32000,Solidly Republican/Conservative,2020
Dogwood PAC,Donald McEachin (D-Va),30800,30800,0,Solidly Democrat/Liberal,2020
HECK PAC,Dennis Heck (D-Wash),31800,31800,0,Solidly Democrat/Liberal,2020
Battleground PAC,Mark Walker (R-NC),31500,0,31500,Solidly Republican/Conservative,2020
Honor Courage Commitment PAC,Tony Gonzales (R-Texas),31400,0,31400,Solidly Republican/Conservative,2020
CONA PAC,Mike Conaway (R-Texas),31000,0,31000,Solidly Republican/Conservative,2020
South Jersey United in Trust PAC,Jeff Van Drew (R-NJ),30900,0,30900,Solidly Republican/Conservative,2020
Be of Good Cheer PAC,Trey Hollingsworth (R-Ind),30600,0,30600,Solidly Republican/Conservative,2020
Calumet PAC,Pete Visclosky (D-Ind),30500,30500,0,Solidly Democrat/Liberal,2020
Midwest Values PAC,ex-Sen. Al Franken (D-Minn),30000,30000,0,Solidly Democrat/Liberal,2020
LA PAC,ex-Rep. Henry Waxman (D-Calif),27000,27000,0,Solidly Democrat/Liberal,2020
Together We Rise,Judy Chu (D-Calif),30000,30000,0,Solidly Democrat/Liberal,2020
RVFPAC,Guy Reschenthaler (R-Pa),29710,0,29710,Solidly Republican/Conservative,2020
Visionary PAC,Robin Kelly (D-Ill),29500,30500,-1000,Solidly Democrat/Liberal,2020
Utah First PAC,John Curtis (R-Utah),29400,0,29400,Solidly Republican/Conservative,2020
Old North State PAC,Ted Budd (R-NC),28900,0,28900,Solidly Republican/Conservative,2020
Valley PAC,Collin Peterson (D-Minn),28500,27500,1000,Solidly Democrat/Liberal,2020
Leadership Matters for America,ex-Gov. Chris Christie (R-NJ),28000,0,28000,Solidly Republican/Conservative,2020
Building American Conservatism PAC,Randy Weber (R-Texas),28000,0,28000,Solidly Republican/Conservative,2020
RWA Fund,Richard W Allen (R-Ga),27800,0,27800,Solidly Republican/Conservative,2020
Wells PAC,Austin Scott (R-GA),27500,0,27500,Solidly Republican/Conservative,2020
Victory East PAC,Greg Murphy (R-NC),27200,0,27200,Solidly Republican/Conservative,2020
Conservative American Republican Leadership PAC,Jerry Carl (R-Ala),27000,0,27000,Solidly Republican/Conservative,2020
Keeping America Rolling PAC,Mike Kelly (R-PA),27000,0,27000,Solidly Republican/Conservative,2020
New Energy In Washington House PAC,Dan Newhouse (R-Wash),27000,0,27000,Solidly Republican/Conservative,2020
New Opportunity for Real Monumental Action,Norma Torres (D-Calif),27000,27000,0,Solidly Democrat/Liberal,2020
"NorCal Water, Jobs, Liberty",Doug LaMalfa (R-Calif),26600,0,26600,Solidly Republican/Conservative,2020
Maple PAC,Peter Welch (D-VT),26500,26500,0,Solidly Democrat/Liberal,2020
Who Dat PAC,Cedric Richmond (D-La),26500,26500,0,Solidly Democrat/Liberal,2020
Patriot PAC (Palazzo),Steven Palazzo (R-Miss),26400,0,26400,Solidly Republican/Conservative,2020
Good Fund,ex-Rep. Bob Goodlatte (R-Va),26400,0,26400,Solidly Republican/Conservative,2020
Above the Best PAC,Anthony Brown (D-Md),26300,26300,0,Solidly Democrat/Liberal,2020
Sawtooth PAC,Mike Simpson (R-Idaho),26000,0,26000,Solidly Republican/Conservative,2020
Milk River PAC,Yvette D Clarke (D-NY),25800,25800,0,Solidly Democrat/Liberal,2020
CASTLEPAC,ex-Rep. Michael N Castle (R-Del),25550,0,25550,Solidly Republican/Conservative,2020
Funding Developing Leadership PAC,Frank D Lucas (R-Okla),25500,0,25500,Solidly Republican/Conservative,2020
Good Friends PAC,Suzanne Bonamici (D-Ore),25500,25500,0,Solidly Democrat/Liberal,2020
Making Americans Count PAC,Matt Cartwright (D-Pa),25500,23000,2500,Solidly Democrat/Liberal,2020
Fiscal Leadership & Knowing Economics,ex-Sen. Jeff Flake (R-Ariz),25000,0,25000,Solidly Republican/Conservative,2020
Mustang PAC,Greg Pence (R-Ind),24300,0,24300,Solidly Republican/Conservative,2020
Limitless Horizons PAC,Tom O'Halleran (D-Ariz),24100,24100,0,Solidly Democrat/Liberal,2020
Rooted in Community Leadership PAC,Rashida Tlaib (D-Mich),23800,23800,0,Solidly Democrat/Liberal,2020
Freedom Rings Every Day PAC,Fred Keller (R-Pa),23800,0,23800,Solidly Republican/Conservative,2020
I-PAC,David Loebsack (D-Iowa),23000,23000,0,Solidly Democrat/Liberal,2020
America Now,Andre Carson (D-Ind),23000,23000,0,Solidly Democrat/Liberal,2020
Dakota Prairie PAC,ex-Sen. Heidi Heitkamp (D-ND),22500,22500,0,Solidly Democrat/Liberal,2020
Goldfinch PAC,Chuck Grassley (R-Iowa),22500,0,22500,Solidly Republican/Conservative,2020
Bill PAC (Shuster),ex-Rep. Bill Shuster (R-Pa),21673,500,21173,Solidly Republican/Conservative,2020
New South Leadership PAC,G K Butterfield (D-NC),21500,21500,0,Solidly Democrat/Liberal,2020
ROSKAM PAC,ex-Rep. Peter Roskam (R-Ill),21500,0,21500,Solidly Republican/Conservative,2020
California Dream PAC,Mike Levin (D-Calif),21500,21500,0,Solidly Democrat/Liberal,2020
American Mosaic PAC,Lauren A Underwood (D-Ill),21500,21500,0,Solidly Democrat/Liberal,2020
Delivers PAC,State Sen. Randy Feenstra (R-Iowa),21400,0,21400,Solidly Republican/Conservative,2020
Wolf Pack,Emanuel Cleaver (D-Mo),21000,21000,0,Solidly Democrat/Liberal,2020
Creating A Majority Party Cmte,ex-Rep. Dave Camp (R-Mich),21000,0,21000,Solidly Republican/Conservative,2020
Together for Our Majority,ex-Rep. Tom Reynolds (R-NY),20750,1000,19750,Solidly Republican/Conservative,2020
City on a Hill PAC,Michael Cloud (R-Texas),20600,0,20600,Solidly Republican/Conservative,2020
Gen-Next GOP Leaders Fund,Carl DeMaio (R-Calif),20500,0,20500,Solidly Republican/Conservative,2020
Re-Light America PAC,ex-Rep. Keith J Rothfus (R-Pa),20500,0,20500,Solidly Republican/Conservative,2020
Inspiring Leadership Has a Name PAC,Ilhan Omar (D-Minn),20500,20500,0,Solidly Democrat/Liberal,2020
Block By Block PAC,Dwight Evans (D-Pa),20500,20500,0,Solidly Democrat/Liberal,2020
Southwest Leadership Fund,Tom Udall (D-NM),20300,20300,0,Solidly Democrat/Liberal,2020
Preserving America's Traditions,Pat Roberts (R-Kan),20000,0,20000,Solidly Republican/Conservative,2020
Leadership of Today & Tomorrow,Attorney General Xavier Becerra (D-Calif),20000,20000,0,Solidly Democrat/Liberal,2020
Hoosier PAC,ex-Rep. Dan Burton (R-Ind),20000,0,20000,Solidly Republican/Conservative,2020
Defense Dem PAC,Elaine Luria (D-Va),20000,20000,0,Solidly Democrat/Liberal,2020
Trent's Troops PAC,Trent Kelly (R-Miss),19800,0,19800,Solidly Republican/Conservative,2020
Dakota Leadership PAC,Dusty Johnson (R-SD),19750,0,19750,Solidly Republican/Conservative,2020
Upstate South Carolina PAC,William Timmons (R-SC),19750,0,19750,Solidly Republican/Conservative,2020
Common Good Fund,ex-Rep. Jim McDermott (D-Wash),19500,19500,0,Solidly Democrat/Liberal,2020
Bill PAC (Flores),Bill Flores (R-Texas),19500,0,19500,Solidly Republican/Conservative,2020
Rebuilding America's Trust PAC,Rob Woodall (R-Ga),19400,0,19400,Solidly Republican/Conservative,2020
Fierce PAC,Debra Haaland (D-NM),19000,19000,0,Solidly Democrat/Liberal,2020
Jeff PAC,ex-Rep. Jeff Denham (R-Calif),18809,0,18809,Solidly Republican/Conservative,2020
Ready to Work PAC,Sheila Jackson Lee (D-Texas),18800,18800,0,Solidly Democrat/Liberal,2020
Point Action PAC,Drew Ferguson (R-Ga),18800,0,18800,Solidly Republican/Conservative,2020
Midnight Sun,Don Young (R-Alaska),18500,0,18500,Solidly Republican/Conservative,2020
Leaders Only Unite PAC,ex-Rep. Lou Barletta (R-Pa),18399,0,18399,Solidly Republican/Conservative,2020
Building Innovative Good Government Solutions PAC,Andy Biggs (R-Ariz),18100,0,18100,Solidly Republican/Conservative,2020
For Our Republic's Traditions Fund,Jeff Fortenberry (R-Neb),17700,0,17700,Solidly Republican/Conservative,2020
Mass PAC,ex-Rep. Michael E Capuano (D-Mass),17500,17500,0,Solidly Democrat/Liberal,2020
Wolverine PAC,Debbie Dingell (D-Mich),17500,17500,0,Solidly Democrat/Liberal,2020
Prayerie PAC,Kevin Cramer (R-ND),17500,0,17500,Solidly Republican/Conservative,2020
Better Government PAC,ex-Sen. Byron Dorgan (D-ND),17000,17000,0,Solidly Democrat/Liberal,2020
Let's Get To Work Pac,Rick Scott (R-Fla),17200,0,17200,Solidly Republican/Conservative,2020
Help Elect Republicans Now,Kevin Hern (R-Okla),17000,0,17000,Solidly Republican/Conservative,2020
America 2.0 PAC,Tim Ryan (D),17000,17000,0,Solidly Democrat/Liberal,2020
Mac PAC,James P McGovern (D-Mass),17000,17000,0,Solidly Democrat/Liberal,2020
DAM MAN PAC,Tom Tiffany (R-Wis),17000,0,17000,Solidly Republican/Conservative,2020
Generation Go,Jimmy Gomez (D-Calif),16611,16611,0,Solidly Democrat/Liberal,2020
Carolyn's PAC,Carolyn B Maloney (D-NY),16500,16500,0,Solidly Democrat/Liberal,2020
Upstate Values PAC,Anthony Brindisi (D-NY),16400,16400,0,Solidly Democrat/Liberal,2020
Gforce PAC,Greg Gianforte (R-Mont),16000,0,16000,Solidly Republican/Conservative,2020
DBM PAC,David McKinley (R-WVa),16000,0,16000,Solidly Republican/Conservative,2020
Ocean State PAC,Jim Langevin (D-RI),16000,16000,0,Solidly Democrat/Liberal,2020
Bulldog Victory PAC II,ex-Rep. David Young (R-Iowa),16000,0,16000,Solidly Republican/Conservative,2020
Grange PAC,Stacey Plaskett (D-VI),16000,16000,0,Solidly Democrat/Liberal,2020
Protecting America Under Law,Paul Gosar (R-Ariz),15000,0,15000,Solidly Republican/Conservative,2020
One Generation PAC,Ken Buck (R-Colo),15000,0,15000,Solidly Republican/Conservative,2020
Fearless for the People,Kamala Harris (D),15000,15000,0,Solidly Democrat/Liberal,2020
Make Opportunity PAC,Mo Brooks (R-Ala),14800,0,14800,Solidly Republican/Conservative,2020
Putting New Hampshire First,Chris Pappas (D-NH),14800,14800,0,Solidly Democrat/Liberal,2020
Spark PAC,Abby Finkenauer (D-Iowa),14000,14000,0,Solidly Democrat/Liberal,2020
Never Surrender PAC,Mark Green (R-Tenn),13800,0,13800,Solidly Republican/Conservative,2020
Making a Sensible Shift in Elections,Thomas Massie (R-Ky),13400,0,13400,Solidly Republican/Conservative,2020
Taking an Independent Perspective Together Our Ntn,Scott Tipton (R-Colo),13400,0,13400,Solidly Republican/Conservative,2020
GatorPAC,Rob Maness (R-La),13000,0,13000,Solidly Republican/Conservative,2020
Ken PAC,Kenny Marchant (R-Texas),13000,0,13000,Solidly Republican/Conservative,2020
Defend Freedom PAC,Warren Davidson (R-Ohio),12800,0,12800,Solidly Republican/Conservative,2020
Defending America's Values Everywhere,David Schweikert (R-Ariz),12800,0,12800,Solidly Republican/Conservative,2020
Beat the Odds PAC,Susie Lee (D-Nev),12800,12800,0,Solidly Democrat/Liberal,2020
More Like America PAC,Lauren Baer (D-Fla),12500,12500,0,Solidly Democrat/Liberal,2020
Progressives Advancing United Leadership,Paul Tonko (D-NY),12200,12200,0,Solidly Democrat/Liberal,2020
Ax PAC,Sean P Duffy (R-Wis),12000,0,12000,Solidly Republican/Conservative,2020
Keeping Republican Ideas Strong Timely,Gov. Kristi Noem (R-SD),12000,0,12000,Solidly Republican/Conservative,2020
HellerHighWater PAC,ex-Sen. Dean Heller (R-Nev),12000,0,12000,Solidly Republican/Conservative,2020
Capitol Heel PAC,Alma Adams (D-NC),12000,12000,0,Solidly Democrat/Liberal,2020
Science Energy & Environment Change PAC,Jerry McNerney (D-Calif),12000,12000,0,Solidly Democrat/Liberal,2020
LILAC PAC,Joseph D Morelle (D-NY),12000,12000,0,Solidly Democrat/Liberal,2020
Proven Conservatives PAC,State Rep. Byron Donalds (R-Fla),12000,0,12000,Solidly Republican/Conservative,2020
Republicans Offer Sensible Solutions PAC,Ross Spano (R-Fla),11800,0,11800,Solidly Republican/Conservative,2020
Cincinnatus PAC,Cincinnati Mayor John Cranley (D),11800,11800,0,Solidly Democrat/Liberal,2020
KAT PAC,Kat Cammack (R-Fla),11500,0,11500,Solidly Republican/Conservative,2020
Building a National Knowledgeable Security PAC,Jim Banks (R-Ind),11000,0,11000,Solidly Republican/Conservative,2020
Immigration Reform Fund,ex-Rep. Luis V Gutierrez (D-Ill),10500,10500,0,Solidly Democrat/Liberal,2020
Building Our Base - Bob PAC,Bob Gibbs (R-Ohio),10000,0,10000,Solidly Republican/Conservative,2020
Acton PAC,ex-Rep. Lynn A Westmoreland (R-Ga),10000,0,10000,Solidly Republican/Conservative,2020
Majority In Congress PAC,ex-Rep. John L Mica (R-Fla),10000,0,10000,Solidly Republican/Conservative,2020
All In PAC,Colin Allred (D-Texas),10000,10000,0,Solidly Democrat/Liberal,2020
Let Texans Run Texas PAC,ex-Rep. John Culberson (R-Texas),9800,500,9300,Solidly Republican/Conservative,2020
CARTER PAC,John Carter (R-Texas),9500,0,9500,Solidly Republican/Conservative,2020
Livable Communities PAC,Raul M Grijalva (D-Ariz),9000,9000,0,Solidly Democrat/Liberal,2020
Searchlight Leadership Fund,ex-Sen. Harry Reid (D-Nev),9000,9000,0,Solidly Democrat/Liberal,2020
ELEPAC,Eliot L Engel (D-NY),9000,9000,0,Solidly Democrat/Liberal,2020
Democracy Summer Leadership PAC,Jamie Raskin (D-Md),9000,9000,0,Solidly Democrat/Liberal,2020
GUEST PAC,Michael Patrick Guest (R-Miss),9000,0,9000,Solidly Republican/Conservative,2020
Volunteer Issues PAC,Tim Burchett (R-Tenn),9000,0,9000,Solidly Republican/Conservative,2020
Accountability PAC,Bill Posey (R-Fla),8600,0,8600,Solidly Republican/Conservative,2020
All Power to The People PAC,Bobby L Rush (D-Ill),8500,8500,0,Solidly Democrat/Liberal,2020
Mark Ridley-Thomas for Supervisor 2016,LA County Supervisor Mark Ridley-Thomas (D),8400,8400,0,Solidly Democrat/Liberal,2020
Common Sense Democrat PAC,Stephen F Lynch (D-Mass),8300,8300,0,Solidly Democrat/Liberal,2020
Road to Victory PAC,ex-Rep. John J Duncan Jr. (R-Tenn),8250,0,8250,Solidly Republican/Conservative,2020
RedwingMCPAC,ex-Rep. Tim Murphy (R-Pa),8000,0,8000,Solidly Republican/Conservative,2020
Great American Fund,ex-Rep. Dan Boren (D-Okla),8000,6000,2000,Leans Democrat/Liberal,2020
First Capital PAC,Scott Perry (R-Pa),8000,0,8000,Solidly Republican/Conservative,2020
Doing Our Utmost For God Liberty & Security,Douglas L Lamborn (R-Colo),8000,0,8000,Solidly Republican/Conservative,2020
Getting Results by Engaging the Grassroots PAC,Greg Stanton (D-Ariz),8000,8000,0,Solidly Democrat/Liberal,2020
Science Truth & Expertise Matter PAC,Sean Casten (D-Ill),8000,8000,0,Solidly Democrat/Liberal,2020
HMS SCRAP PAC,Haley Stevens (D-Mich),7800,7800,0,Solidly Democrat/Liberal,2020
Defend America Now,ex-Rep. Dan Donovan (R-NY),7800,0,7800,Solidly Republican/Conservative,2020
Harvest PAC,ex-Rep. Allen Boyd (D-Fla),7750,6750,1000,Solidly Democrat/Liberal,2020
Taking Our Majority PAC,Tom McClintock (R-Calif),7700,0,7700,Solidly Republican/Conservative,2020
MAGADorn PAC,Jim Hagedorn (R-Minn),7600,0,7600,Solidly Republican/Conservative,2020
Progressive Voters of America,Bernie Sanders (D),7500,7500,0,Solidly Democrat/Liberal,2020
America Works State & Local PAC,Sherrod Brown (D-Ohio),7500,7500,0,Solidly Democrat/Liberal,2020
Making Investments Majority Insured PAC,ex-Rep. Mimi Walters (R-Calif),7500,0,7500,Solidly Republican/Conservative,2020
Americans for Republican Leadership,ex-Rep. Leonard Lance,7000,0,7000,Solidly Republican/Conservative,2020
Committee to Strengthen America,ex-Rep. Robert E. Andrews (D-NJ),7000,7000,0,Solidly Democrat/Liberal,2020
DIANE PAC,ex-Rep. Diane Black (R-Tenn),7000,0,7000,Solidly Republican/Conservative,2020
BajaAZ PAC,Ann Kirkpatrick (D-Ariz),7000,7000,0,Solidly Democrat/Liberal,2020
Women Excel PAC,Jennifer Wexton (D-Va),6800,6800,0,Solidly Democrat/Liberal,2020
Jobs Unite Labor & Industry in America,Julia Brownley (D-Calif),6800,6800,0,Solidly Democrat/Liberal,2020
Come & Take It PAC,Chip Roy (R-Texas),6750,0,6750,Solidly Republican/Conservative,2020
Transformative Change PAC,Jesus Garcia (D-Ill),4000,4000,0,Leans Democrat/Liberal,2020
RACPAC,ex-Rep. Ryan Costello (R-Pa),6500,0,6500,Solidly Republican/Conservative,2020
Innovate PAC,Mark Desaulnier (D-Calif),6000,6000,0,Solidly Democrat/Liberal,2020
Ponderosa PAC,Mark Amodei (R-Nev),6000,0,6000,Solidly Republican/Conservative,2020
Big Sky Values PAC,Gov. Steve Bullock (D-Mont),6000,6000,0,Solidly Democrat/Liberal,2020
TN4U PAC,Scott Desjarlais (R-Tenn),6000,0,6000,Solidly Republican/Conservative,2020
Democrats Against Waste in Govt PAC,ex-Rep. John Barrow (D-Ga),6000,6000,0,Solidly Democrat/Liberal,2020
Great Plains PAC,ex-Lt. Gov. Tracey Mann (R-Kansas),6000,0,6000,Solidly Republican/Conservative,2020
Steer PAC,Cynthia Lummis (R-Wyo),5600,0,5600,Solidly Republican/Conservative,2020
Making A Difference In Service to Our Nation PAC,David Madison Cawthorn (R-NC),5600,0,5600,Solidly Republican/Conservative,2020
Central Michigan Conservative Leadership,State Rep. James Lower (R-Mich),5600,0,5600,Solidly Republican/Conservative,2020
Guts PAC,ex-Rep. Alan Grayson (D-Fla),5600,5600,0,Solidly Democrat/Liberal,2020
SkiPAC,Ex-Rep. Jim Matheson (D-Utah),5600,5600,0,Solidly Democrat/Liberal,2020
Citizens Strengthening Our Majority in the House,Chris Smith (R-NJ),5600,0,5600,Solidly Republican/Conservative,2020
Buckeye Liberty PAC,Jim Jordan (R-Ohio),5600,0,5600,Solidly Republican/Conservative,2020
Moving America's Republicans Into Number One,Tom Marino (R-Pa),5600,0,5600,Solidly Republican/Conservative,2020
Leadership Responsibility & Action PAC,Lucille Roybal-Allard (D-Calif),5600,5600,0,Solidly Democrat/Liberal,2020
SALMON PAC,ex-Rep. Matt Salmon (R-Ariz),5500,0,5500,Solidly Republican/Conservative,2020
Fighting for South Texas,Vicente Gonzalez (D-Texas),5500,5500,0,Solidly Democrat/Liberal,2020
All America PAC,ex-Sen. Evan Bayh (D-Ind),5500,5500,0,Solidly Democrat/Liberal,2020
House Majority Fund,John Lewis (D-Ga),5000,5000,0,Solidly Democrat/Liberal,2020
New Republican Majority Fund,ex-Sen. Trent Lott (R-Miss),5000,0,5000,Solidly Republican/Conservative,2020
America Forward PAC,ex-Rep. John Conyers Jr (D-Mich),5000,5000,0,Solidly Democrat/Liberal,2020
Peace Through Strength PAC,Duncan D Hunter (R-Calif),5000,0,5000,Solidly Republican/Conservative,2020
Roll On Columbia,ex-Rep. Doc Hastings (R-Wash),5000,0,5000,Solidly Republican/Conservative,2020
Deep Blue,ex-Rep. Joe Sestak (D-Pa),5000,5000,0,Solidly Democrat/Liberal,2020
Lone Star Liberty Fund,John Lee Ratcliffe (R-Texas),5000,0,5000,Solidly Republican/Conservative,2020
Redemption PAC,Clay Higgins (R-La),5000,0,5000,Solidly Republican/Conservative,2020
Conservative Roundtable,George Holding (R-NC),5000,0,5000,Solidly Republican/Conservative,2020
We Ignite New Energy PAC,Justin Fareed (R-Calif),5000,2500,2500,On the fence,2020
Bulldog Victory PAC,ex-Rep. David Young (R-Iowa),5000,0,5000,Solidly Republican/Conservative,2020
Rob Bonta for Assembly 2018,Assemblyman Rob Bonta (D-Calif),4800,4800,0,Solidly Democrat/Liberal,2020
