pac_name,affiliate,total,dem,repub,lean,year
Olympia's List,ex-Sen. Olympia Snowe (R-Maine),32500,0,32500,Solidly Republican/Conservative,2016
Betty PAC,Betty McCollum (D-Minn),32000,32000,0,Solidly Democrat/Liberal,2016
Making a Real Change,Marc Veasey (D-Texas),31100,31100,0,Solidly Democrat/Liberal,2016
Getting Stuff Done PAC,Kyrsten Sinema (D-Ariz),30700,30700,0,Solidly Democrat/Liberal,2016
Educate & Innovate PAC,Ed Markey (D-Mass),30100,30100,0,Solidly Democrat/Liberal,2016
Badlands PAC,Kevin Cramer (R-ND),30000,0,30000,Solidly Republican/Conservative,2016
Democrats Time In Nevada,Dina Titus (D-Nev),29626,29626,0,Solidly Democrat/Liberal,2016
Madison PAC (Neal),Richard E. Neal (D-Mass),29500,29500,0,Solidly Democrat/Liberal,2016
Immigration Reform Fund,Luis V Gutierrez (D-Ill),28700,28700,0,Solidly Democrat/Liberal,2016
Wolverine PAC,Debbie Dingell (D-Mich),28500,28500,0,Solidly Democrat/Liberal,2016
Marlin PAC,Marlin Stutzman (R-Ind),28500,0,28500,Solidly Republican/Conservative,2016
TERRI PAC,Terri A Sewell (D-Ala),28200,28200,0,Solidly Democrat/Liberal,2016
USA First PAC,Ben Carson (R-),28000,0,28000,Solidly Republican/Conservative,2016
Acton PAC,Lynn A. Westmoreland (R-Ga),28000,0,28000,Solidly Republican/Conservative,2016
Every Republican is Crucial PAC,ex-Rep. Eric Cantor (R-Va),27500,0,27500,Solidly Republican/Conservative,2016
Seagrass PAC,David Jolly (R-Fla),27200,0,27200,Solidly Republican/Conservative,2016
Progressives Advancing United Leadership,Paul Tonko (D-NY),27000,27000,0,Solidly Democrat/Liberal,2016
DNC PAC,David Cicilline (D-RI),26930,26930,0,Solidly Democrat/Liberal,2016
VICKY PAC,Vicky Hartzler (R-Mo),26329,0,26329,Solidly Republican/Conservative,2016
Hudson Valley PAC (Maloney),Sean Patrick Maloney (D-NY),26100,26100,0,Solidly Democrat/Liberal,2016
Valley PAC,Collin C. Peterson (D-Minn),26000,26000,0,Solidly Democrat/Liberal,2016
Vote to Elect Republicans Now PAC,Vernon Buchanan (R-Fla),25900,0,25900,Solidly Republican/Conservative,2016
Make It Work,Angus King (I-Maine),25500,21500,4000,Leans Democrat/Liberal,2016
Thoroughbred PAC,Ed Whitfield (R-Ky),25092,0,25092,Solidly Republican/Conservative,2016
New Energy PAC,Eric Swalwell (D-Calif),25049,25049,0,Solidly Democrat/Liberal,2016
Grow Our House PAC,Louis B Gohmert Jr (R-Texas),25000,0,25000,Solidly Republican/Conservative,2016
Texas Freedom Fund,Joe Barton (R-Texas),25000,0,25000,Solidly Republican/Conservative,2016
New Vision America Fund,Mike Honda (D-Calif),24500,24500,0,Solidly Democrat/Liberal,2016
TN4U PAC,Scott Desjarlais (R-Tenn),24500,0,24500,Solidly Republican/Conservative,2016
Harvest PAC,ex-Rep. Allen Boyd (D-Fla),24250,18250,6000,Leans Democrat/Liberal,2016
Science Energy & Environment Change PAC,Jerry McNerney (D-Calif),24200,24200,0,Solidly Democrat/Liberal,2016
Free & Strong America PAC,ex-Gov. Mitt Romney (R-),24188,0,24188,Solidly Republican/Conservative,2016
Semper Fi PAC,Paul Cook (R-Calif),24100,0,24100,Solidly Republican/Conservative,2016
Time to Unite Lead & Serve with Integrity,Tulsi Gabbard (D-Hawaii),24000,24000,0,Solidly Democrat/Liberal,2016
Holding the Majority,George Holding (R-NC),24000,0,24000,Solidly Republican/Conservative,2016
Believe in Life Liberty Yourself,Billy Long (R-Mo),24000,0,24000,Solidly Republican/Conservative,2016
CA-LUV PAC,Pete Aguilar (D-Calif),23900,23900,0,Solidly Democrat/Liberal,2016
Leadership that Listens PAC,Donna Edwards (D-Md),23775,23775,0,Solidly Democrat/Liberal,2016
Doing Our Utmost For God Liberty & Security,Douglas L. Lamborn (R-Colo),23500,0,23500,Solidly Republican/Conservative,2016
Who Dat PAC,Cedric Richmond (D-La),23500,23500,0,Solidly Democrat/Liberal,2016
American Innovation PAC,Ami Bera (D-Calif),23200,23200,0,Solidly Democrat/Liberal,2016
Funding Developing Leadership PAC,Frank D. Lucas (R-Okla),23000,0,23000,Solidly Republican/Conservative,2016
Future Leaders PAC,ex-Rep. Jerry Lewis (R-Calif),23000,0,23000,Solidly Republican/Conservative,2016
First Team PAC,Tom Rooney (R-Fla),22899,0,22899,Solidly Republican/Conservative,2016
America Now,Andre Carson (D-Ind),22700,22700,0,Solidly Democrat/Liberal,2016
Build America PAC,Gregory W. Meeks (D-NY),22500,22500,0,Solidly Democrat/Liberal,2016
Free Markets PAC,Robert Pittenger (R-NC),22250,0,22250,Solidly Republican/Conservative,2016
Effective Leadership Enhancing Communities Today,Elizabeth Esty (D-Conn),22000,22000,0,Solidly Democrat/Liberal,2016
Razor PAC,Steve Womack (R-Ark),22000,0,22000,Solidly Republican/Conservative,2016
Salt City PAC,John Katko (R-NY),21700,0,21700,Solidly Republican/Conservative,2016
Relentless Positive Action PAC,Gov. Rick Snyder (R-Mich),21600,0,21600,Solidly Republican/Conservative,2016
We Ignite New Energy PAC,Justin Fareed (R-Calif),21400,0,21400,Solidly Republican/Conservative,2016
Freedom Matters PAC,Pete Olson (R-Texas),21398,0,21398,Solidly Republican/Conservative,2016
Hold the Center PAC,ex-Sen. Mary L. Landrieu (D-La),21000,21000,0,Solidly Democrat/Liberal,2016
Titletown PAC,Reid Ribble (R-Wis),20900,0,20900,Solidly Republican/Conservative,2016
Constitutional Conservatives Fund,Mike Lee (R-Utah),20000,0,20000,Solidly Republican/Conservative,2016
Bulldog Victory PAC,David Young (R-Iowa),20000,0,20000,Solidly Republican/Conservative,2016
Southern California Fund,Brad Sherman (D-Calif),20000,20000,0,Solidly Democrat/Liberal,2016
Pine Tree PAC,Bruce Poliquin (R-Maine),19700,0,19700,Solidly Republican/Conservative,2016
Help Unite Republicans Today PAC,Robert Hurt (R-Va),19500,0,19500,Solidly Republican/Conservative,2016
Midnight Sun,Don Young (R-Alaska),19000,0,19000,Solidly Republican/Conservative,2016
Louisiana Reform PAC,David Vitter (R-LA),18500,0,18500,Solidly Republican/Conservative,2016
Priority PAC,ex-Sen. Mark Pryor (D-Ark),18500,18500,0,Solidly Democrat/Liberal,2016
Sea Change Leadership PAC,Karen Bass (D-Calif),18500,18500,0,Solidly Democrat/Liberal,2016
Reform Washington Leadership PAC,Lt Gov Carlos Lopez-Cantera (R-Fla),18300,0,18300,Solidly Republican/Conservative,2016
JustinPAC,Justin Amash (R-Mich),18200,0,18200,Solidly Republican/Conservative,2016
Land Of Opportunity PAC,Bruce Westerman (R-Ark),18000,0,18000,Solidly Republican/Conservative,2016
Peach PAC,Doug Collins (R-GA),18000,0,18000,Solidly Republican/Conservative,2016
BRETTPAC,Brett Guthrie (R-Ky),18000,0,18000,Solidly Republican/Conservative,2016
New Voice PAC,Joyce Beatty (D-Ohio),17500,17500,0,Solidly Democrat/Liberal,2016
Make It In America PAC,John Garamendi (D-Calif),17500,17500,0,Solidly Democrat/Liberal,2016
Conservatives Restoring Excellence,Renee Ellmers (R-NC),17200,0,17200,Solidly Republican/Conservative,2016
CavPAC,Mike Pompeo (R-Kan),17089,0,17089,Solidly Republican/Conservative,2016
Battleground PAC,Mark Walker (R-NC),17000,0,17000,Solidly Republican/Conservative,2016
Sawtooth PAC,Mike Simpson (R-Idaho),17000,0,17000,Solidly Republican/Conservative,2016
Texas First PAC,Henry Cuellar (D-Texas),17000,17000,0,Solidly Democrat/Liberal,2016
Belief In Life & Liberty,Bill Johnson (R-Ohio),16900,0,16900,Solidly Republican/Conservative,2016
Congressional House Republicans In Service PAC,Chris Collins (R-NY),16700,0,16700,Solidly Republican/Conservative,2016
Fund for American Exceptionalism,Todd Rokita (R-Ind),16500,0,16500,Solidly Republican/Conservative,2016
TEDPAC,Ted Deutch (D-Fla),16400,16400,0,Solidly Democrat/Liberal,2016
United for Progress Leadership Cmte,ex-Rep. Jerry F. Costello (D-Ill),16000,16000,0,Solidly Democrat/Liberal,2016
South Dakota First PAC,ex-Sen. Tim Johnson (D-SD),16000,16000,0,Solidly Democrat/Liberal,2016
"Jobs, Energy & Our Founding Fathers PAC",Jeff Duncan (R-SC),16000,0,16000,Solidly Republican/Conservative,2016
WinNovember PAC,Steve Chabot (R-Ohio),16000,0,16000,Solidly Republican/Conservative,2016
AnniePAC,Ann McLane Kuster (D-NH),16000,16000,0,Solidly Democrat/Liberal,2016
DBM PAC,David McKinley (R-WVa),16000,0,16000,Solidly Republican/Conservative,2016
Jobs Unite Labor & Industry in America,Julia Brownley (D-Calif),16000,16000,0,Solidly Democrat/Liberal,2016
Pioneer PAC (Rob Bishop),Rob Bishop (R-Utah),15500,0,15500,Solidly Republican/Conservative,2016
Carolyn's PAC,Carolyn B. Maloney (D-NY),15500,15500,0,Solidly Democrat/Liberal,2016
Ohio USA PAC,ex-Sen. George V Voinovich (R-Ohio),15500,5000,10500,Leans Republican/Conservative,2016
Mac PAC,James P McGovern (D-Mass),15356,15356,0,Solidly Democrat/Liberal,2016
Mass PAC,Michael E Capuano (D-Mass),15000,15000,0,Solidly Democrat/Liberal,2016
Continuing a Majority Party Action Cmte,ex-Rep. Dave Camp (R-Mich),15000,0,15000,Solidly Republican/Conservative,2016
Securing America's Future PAC,ex-Rep. Mike Rogers (R-Mich),15000,0,15000,Solidly Republican/Conservative,2016
Secure America's Majority PAC,Sam Johnson (R-Texas),15000,0,15000,Solidly Republican/Conservative,2016
R Senate PAC,John Cornyn (R-Texas),15000,0,15000,Solidly Republican/Conservative,2016
Perimeter PAC,Tammy Duckworth (D-Ill),15000,15000,0,Solidly Democrat/Liberal,2016
America's Future Fund PAC,Jim Renacci (R-Ohio),14600,0,14600,Solidly Republican/Conservative,2016
I-PAC,David Loebsack (D-Iowa),14500,14500,0,Solidly Democrat/Liberal,2016
MISSION PAC,Lois Capps (D-Calif),14400,14400,0,Solidly Democrat/Liberal,2016
Patriot PAC (Palazzo),Steven Palazzo (R-Miss),14200,1000,13200,Solidly Republican/Conservative,2016
Valor PAC,Brian Mast (R-Fla),14041,0,14041,Solidly Republican/Conservative,2016
Marketplace Ideas & Conserv Knowledge,Mick Mulvaney (R-SC),14000,0,14000,Solidly Republican/Conservative,2016
Leading Orange County PAC,Loretta Sanchez (D-CA),14000,14000,0,Solidly Democrat/Liberal,2016
People Helping People,Maxine Waters (D-Calif),13778,13778,0,Solidly Democrat/Liberal,2016
Giving Us Security PAC,Gus Bilirakis (R-Fla),13700,0,13700,Solidly Republican/Conservative,2016
NORM PAC,ex-Rep. Norm Dicks (D-Wash),13600,13600,0,Solidly Democrat/Liberal,2016
United for A Strong America,Adam Schiff (D-Calif),13500,13500,0,Solidly Democrat/Liberal,2016
Keystone Leadership PAC,Michael G. Fitzpatrick (R-Pa),13400,0,13400,Solidly Republican/Conservative,2016
New Opportunity for Real Monumental Action,Norma Torres (D-Calif),13184,13184,0,Solidly Democrat/Liberal,2016
Together for Our Majority,ex-Rep. Tom Reynolds (R-NY),13061,4000,9061,Leans Republican/Conservative,2016
KITPAC 2,ex-Sen. Christopher S. 'Kit' Bond (R-MO),13000,0,13000,Solidly Republican/Conservative,2016
Penguin PAC,Tim Ryan (D-Ohio),13000,13000,0,Solidly Democrat/Liberal,2016
Peak PAC,ex-Sen. Mark Udall (D-Colo),13000,13000,0,Solidly Democrat/Liberal,2016
We the People PAC,Ex-Rep. Allyson Schwartz (D-Pa),12700,12700,0,Solidly Democrat/Liberal,2016
Taxpayers Incensed By Government Excess,Dennis Ross (R-Fla),12700,0,12700,Solidly Republican/Conservative,2016
Republicans in Congress Empowering America,Tom Rice (R-SC),12700,0,12700,Solidly Republican/Conservative,2016
Citizens Strengthening Our Majority in the House,Chris Smith (R-NJ),12500,0,12500,Solidly Republican/Conservative,2016
Cool PAC,Daniel Webster (R-Fla),12400,0,12400,Solidly Republican/Conservative,2016
Defending American Values Everywhere,David P Joyce (R-Ohio),12400,0,12400,Solidly Republican/Conservative,2016
Leadership Responsibility & Action PAC,Lucille Roybal-Allard (D-Calif),12250,12250,0,Solidly Democrat/Liberal,2016
Brighter Futures PAC,Blake Farenthold (R-Tex),12000,0,12000,Solidly Republican/Conservative,2016
Jobs Education & Families First,Hakeem Jeffries (D-NY),12000,12000,0,Solidly Democrat/Liberal,2016
Buddy PAC,Buddy Carter (R-Ga),12000,0,12000,Solidly Republican/Conservative,2016
Committee for a Democratic Future,Rosa L DeLauro (D-Conn),12000,12000,0,Solidly Democrat/Liberal,2016
Cincinnatus PAC,Cincinnati Mayor John Cranley (D),11700,11700,0,Solidly Democrat/Liberal,2016
Building & Restoring the American Dream,Brad Wenstrup (R-Ohio),11200,0,11200,Solidly Republican/Conservative,2016
Building Our Base - Bob PAC,Bob Gibbs (R-Ohio),11200,0,11200,Solidly Republican/Conservative,2016
Chesapeake PAC,Andy Harris (R-Md),11111,0,11111,Solidly Republican/Conservative,2016
"NorCal Water, Jobs, Liberty",Doug LaMalfa (R-Calif),11100,0,11100,Solidly Republican/Conservative,2016
Defending America's Future,Trent Franks (R-Ariz),11000,0,11000,Solidly Republican/Conservative,2016
Long Leaf Pine PAC,ex-Sen. Kay R Hagan (D-NC),11000,11000,0,Solidly Democrat/Liberal,2016
Guts PAC,Alan Grayson (D-Fla),11000,11000,0,Solidly Democrat/Liberal,2016
LA PAC,ex-Rep. Henry Waxman (D-Calif),11000,11000,0,Solidly Democrat/Liberal,2016
Strengthening Virginia's Working Families PAC,Bobby Scott (D-Va),10400,10400,0,Solidly Democrat/Liberal,2016
Toward Tomorrow PAC,Joaquin Castro (D-Texas),10091,10091,0,Solidly Democrat/Liberal,2016
Love PAC,Mia Love (R-Utah),10030,0,10030,Solidly Republican/Conservative,2016
T-MAC PAC,Thomas MacArthur (R-NJ),10000,0,10000,Solidly Republican/Conservative,2016
TROTTER PAC,Dave Trott (R-Mich),10000,0,10000,Solidly Republican/Conservative,2016
Calumet PAC,Pete Visclosky (D-Ind),10000,10000,0,Solidly Democrat/Liberal,2016
New South Leadership PAC,G K Butterfield (D-NC),10000,10000,0,Solidly Democrat/Liberal,2016
Making a Sensible Shift in Elections,Thomas Massie (R-Ky),9700,0,9700,Solidly Republican/Conservative,2016
Making Americans Count PAC,Matt Cartwright (D-Pa),9622,9622,0,Solidly Democrat/Liberal,2016
Common Good Fund,Jim McDermott (D-Wash),9500,9500,0,Solidly Democrat/Liberal,2016
Viking Leadership PAC,Tom Emmer (R-Minn),9500,0,9500,Solidly Republican/Conservative,2016
Huck PAC,ex-Gov. Mike Huckabee (R-),9500,0,9500,Solidly Republican/Conservative,2016
Accountability PAC,Bill Posey (R-Fla),9400,0,9400,Solidly Republican/Conservative,2016
Beehive PAC,Jason Chaffetz (R-Utah),9284,0,9284,Solidly Republican/Conservative,2016
Michigan First PAC,Dan Benishek (R-Mich),9235,0,9235,Solidly Republican/Conservative,2016
Rocket PAC,ex-Rep. Rush Holt (D-NJ),9100,9100,0,Solidly Democrat/Liberal,2016
American Freedom PAC,Tim Huelskamp (R-Kan),9000,0,9000,Solidly Republican/Conservative,2016
Americans for Republican Leadership,Leonard Lance (R-NJ),9000,0,9000,Solidly Republican/Conservative,2016
SkiPAC,Ex-Rep. Jim Matheson (D-Utah),8700,8700,0,Solidly Democrat/Liberal,2016
Empowering Each Community PAC,Elijah E. Cummings (D-Md),8600,8600,0,Solidly Democrat/Liberal,2016
Sheriff PAC,Dave Reichert (R-Wash),8500,0,8500,Solidly Republican/Conservative,2016
Building Infrastructure Harnessing Our Priorities,ex-Rep. Timothy H Bishop (D-NY),8500,8500,0,Solidly Democrat/Liberal,2016
Ken PAC,Kenny Marchant (R-Texas),8500,0,8500,Solidly Republican/Conservative,2016
Taking an Independent Perspective Together Our Ntn,Scott Tipton (R-Colo),8400,0,8400,Solidly Republican/Conservative,2016
Prosper New York PAC,Richard Hanna (R-NY),8000,0,8000,Solidly Republican/Conservative,2016
Jerry Lewis PAC,ex-Rep. Jerry Lewis (R-Calif),8000,0,8000,Solidly Republican/Conservative,2016
Hoosier PAC,ex-Rep. Dan Burton (R-Ind),8000,0,8000,Solidly Republican/Conservative,2016
Buckeye Liberty PAC,Jim Jordan (R-Ohio),7500,0,7500,Solidly Republican/Conservative,2016
PUCK PAC,Mike Quigley (D-Ill),7500,7500,0,Solidly Democrat/Liberal,2016
Rebuild America PAC,Ted Yoho (R-Fla),7500,0,7500,Solidly Republican/Conservative,2016
SALMON PAC,Matt Salmon (R-Ariz),7400,0,7400,Solidly Republican/Conservative,2016
KPAC,ex-Sen. Kay Bailey Hutchison (R-Texas),7360,0,7360,Solidly Republican/Conservative,2016
Together United for Liberty Integrity & Prosperity,John Moolenaar (R-Mich),7250,0,7250,Solidly Republican/Conservative,2016
Deep Blue,ex-Rep. Joe Sestak (D-Pa),7200,7200,0,Solidly Democrat/Liberal,2016
Committee to Strengthen America,ex-Rep. Robert E. Andrews (D-NJ),7000,7000,0,Solidly Democrat/Liberal,2016
Jerry's PAC,Jerrold Nadler (D-NY),7000,7000,0,Solidly Democrat/Liberal,2016
Road to Victory PAC,John J Duncan Jr (R-Tenn),7000,0,7000,Solidly Republican/Conservative,2016
Athena PAC,Kathy Castor (D-Fla),7000,7000,0,Solidly Democrat/Liberal,2016
Good Friends PAC,Suzanne Bonamici (D-Ore),7000,7000,0,Solidly Democrat/Liberal,2016
Liberty Fund,Jaime Herrera Beutler (R-Wash),7000,0,7000,Solidly Republican/Conservative,2016
Everybody Counts Everybody Matters PAC,Keith Ellison (D-Minn),7000,7000,0,Solidly Democrat/Liberal,2016
Innovate PAC,Mark Desaulnier (D-Calif),6801,6801,0,Solidly Democrat/Liberal,2016
Oklahoma Strong Leadership PAC,Attorney General Scott Pruitt (R-Okla),6700,0,6700,Solidly Republican/Conservative,2016
Deeds Not Words PAC,Steven Russell (R-Okla),6500,0,6500,Solidly Republican/Conservative,2016
Justice Opportunity Strength Honor PAC,State Treasurer Josh Mandel (R-Ohio),6400,0,6400,Solidly Republican/Conservative,2016
Tipperary Hill PAC,ex-Rep. James T Walsh (R-NY),6250,0,6250,Solidly Republican/Conservative,2016
For Our Republic's Traditions Fund,Jeff Fortenberry (R-Neb),6200,0,6200,Solidly Republican/Conservative,2016
Livable Communities PAC,Raul M Grijalva (D-Ariz),6000,6000,0,Solidly Democrat/Liberal,2016
FAIRPAC,ex-Rep. John Linder (R-GA),6000,0,6000,Solidly Republican/Conservative,2016
Kansafornian PAC,ex-Rep. John Campbell (R-Calif),6000,0,6000,Solidly Republican/Conservative,2016
Leaders Only Unite PAC,Lou Barletta (R-Pa),6000,0,6000,Solidly Republican/Conservative,2016
Make Opportunity PAC,Mo Brooks (R-Ala),6000,0,6000,Solidly Republican/Conservative,2016
Fightin' Ninth PAC,Morgan Griffith (R-VA),5500,0,5500,Solidly Republican/Conservative,2016
GUINTA PAC,Frank Guinta (R-NH),5400,0,5400,Solidly Republican/Conservative,2016
American Liberty & Nation PAC,Alan Nunnelee (R-Miss),5400,0,5400,Solidly Republican/Conservative,2016
Solutions PAC,ex-Rep. Dan Maffei (D-NY),5400,5400,0,Solidly Democrat/Liberal,2016
Cowell For Treasurer,Janet Cowell (D-NC),5200,5200,0,Solidly Democrat/Liberal,2016
Pragmatic Progressive PAC,Shawn O'Connor (D-NH),5000,5000,0,Solidly Democrat/Liberal,2016
Building & Restoring America Together,Dave Brat (R-Va),5000,0,5000,Solidly Republican/Conservative,2016
Health PAC,Dena Minning (D-Fla),5000,5000,0,Solidly Democrat/Liberal,2016
Ready to Work PAC,Sheila Jackson Lee (D-Texas),5000,5000,0,Solidly Democrat/Liberal,2016
Restore Democracy,Rick Nolan (D-Minn),5000,5000,0,Solidly Democrat/Liberal,2016
Three Point Leadership Fund,Curt Clawson (R-Fla),5000,0,5000,Solidly Republican/Conservative,2016
America's Cmte For Excellence,Ralph Abraham (R-La),5000,0,5000,Solidly Republican/Conservative,2016
Advance The Majority PAC,Jeff Miller (R-Fla),5000,0,5000,Solidly Republican/Conservative,2016
Congressional Majority Cmte,ex-Rep. Bill Thomas (R-Calif),5000,0,5000,Solidly Republican/Conservative,2016
New Millennium PAC,Robert Menendez (D-NJ),5000,5000,0,Solidly Democrat/Liberal,2016
Leadership for American Opportunity,Chaka Fattah (D-Pa),5000,5000,0,Solidly Democrat/Liberal,2016
Louise's PAC,Louise M Slaughter (D-NY),5000,5000,0,Solidly Democrat/Liberal,2016
Concerned Americans for Freedom & Opportunity,Adrian Smith (R-Neb),5000,0,5000,Solidly Republican/Conservative,2016
Americans For Legislative Excellence PAC,Alex Mooney (R-WVa),4950,0,4950,Solidly Republican/Conservative,2016
Protecting America Under Law,Paul Gosar (R-Ariz),4750,0,4750,Solidly Republican/Conservative,2016
House Majority Fund,John Lewis (D-Ga),4700,4700,0,Solidly Democrat/Liberal,2016
Good Government for America,ex-Sen. George Allen (R-Va),4506,0,4506,Solidly Republican/Conservative,2016
PITTSPAC,Joe Pitts (R-Pa),4500,0,4500,Solidly Republican/Conservative,2016
GOP Generation Y Fund,Aaron Schock (R-Ill),4000,-1000,5000,Solidly Republican/Conservative,2016
In The Arena PAC,French Hill (R-Ark),4000,0,4000,Solidly Republican/Conservative,2016
Partnership for America,Frank A. LoBiondo (R-NJ),4000,0,4000,Solidly Republican/Conservative,2016
Monadnock PAC,ex-Rep. Charles Bass (R-NH),4000,0,4000,Solidly Republican/Conservative,2016
Big Sky Freedom PAC,ex-Sen. Conrad Burns (R-Mont),3800,0,3800,Solidly Republican/Conservative,2016
National Org to Retain the Majority,ex-Rep. Norm Dicks (D-Wash),3600,3600,0,Solidly Democrat/Liberal,2016
Mike PAC,ex-Rep. Mike Ferguson (R-NJ),3500,0,3500,Solidly Republican/Conservative,2016
Speak Up America PAC,Joe Wilson (R-SC),3000,0,3000,Solidly Republican/Conservative,2016
Truedem Leadership Fund,Marcy Kaptur (D-Ohio),3000,3000,0,Solidly Democrat/Liberal,2016
All Power to The People PAC,Bobby L Rush (D-Ill),3000,3000,0,Solidly Democrat/Liberal,2016
Give Me Liberty PAC,Dana Rohrabacher (R-Calif),3000,0,3000,Solidly Republican/Conservative,2016
BFB PAC,Brendan Boyle (D-Pa),3000,3000,0,Solidly Democrat/Liberal,2016
Blue Power,Don Norcross (D-NJ),3000,3000,0,Solidly Democrat/Liberal,2016
Rebuilding America's Trust PAC,Rob Woodall (R-Ga),3000,0,3000,Solidly Republican/Conservative,2016
MI14,Brenda Lawrence (D-Mich),2700,2700,0,Solidly Democrat/Liberal,2016
Lowcountry Palmetto PAC,Mark Sanford (R-SC),2700,0,2700,Solidly Republican/Conservative,2016
Hudson Valley Future Fund,ex-Rep. Nan Hayworth (R-NY),2700,0,2700,Solidly Republican/Conservative,2016
Daniel Webster PAC,ex-Sen. John E Sununu (R-NH),2513,0,2513,Solidly Republican/Conservative,2016
Patriots In Action,Roger Williams (R-TX),2500,0,2500,Solidly Republican/Conservative,2016
G PAC,Mayor Greg Fischer (D-Louisville),2500,2500,0,Solidly Democrat/Liberal,2016
Dagny PAC,Cynthia Marie Lummis (R-Wyo),2100,0,2100,Solidly Republican/Conservative,2016
Role Model Leadership PAC,Frederica Wilson (D-Fla),2000,2000,0,Solidly Democrat/Liberal,2016
Paragraph Two PAC,Luke Messer (R-Ind),2000,0,2000,Solidly Republican/Conservative,2016
Jimmy Field Campaign,Public Service Commissioner Jimmy Field (R-La),2000,0,2000,Solidly Republican/Conservative,2016
Conservative Leadership Fund,Randy Forbes (R-Va),2000,0,2000,Solidly Republican/Conservative,2016
Majority In Congress PAC,John L Mica (R-Fla),2000,0,2000,Solidly Republican/Conservative,2016
America Forward PAC,John Conyers Jr (D-Mich),2000,2000,0,Solidly Democrat/Liberal,2016
Committee for a Progressive Congress,ex-Rep. David R Obey (D-Wis),2000,2000,0,Solidly Democrat/Liberal,2016
CANDICE-PAC,Candice S. Miller (R-Mich),2000,0,2000,Solidly Republican/Conservative,2016
Committed To Win PAC,Alcee L Hastings (D-Fla),2000,2000,0,Solidly Democrat/Liberal,2016
Virginia Leadership PAC,ex-Rep. Jim Moran (D-VA),1943,0,1943,Solidly Republican/Conservative,2016
Solidarity PAC,ex-Rep. George Miller (D-Calif),1873,1873,0,Solidly Democrat/Liberal,2016
Florida Delivers Leadership PAC,Corrine Brown (D-Fla),1500,1500,0,Solidly Democrat/Liberal,2016
Because Women Can,Bonnie Coleman (D-NJ),1500,1500,0,Solidly Democrat/Liberal,2016
Together PAC,ex-Gov. Deval PatricK (D-Mass),1500,1500,0,Solidly Democrat/Liberal,2016
Better Leadership - Better America,Scott Rigell (R-VA),1500,0,1500,Solidly Republican/Conservative,2016
Prosperity Oklahoma PAC,State Rep. Jon Echols (R-Okla),1250,0,1250,Solidly Republican/Conservative,2016
Democrats Against Waste in Govt PAC,ex-Rep. John Barrow (D-Ga),1250,1250,0,Solidly Democrat/Liberal,2016
Education & Opportunity Fund,ex-Rep. David Wu (D-Ore),1250,1250,0,Solidly Democrat/Liberal,2016
RED PAC,ex-Rep. Adam H Putnam (R-Fla),1099,0,1099,Solidly Republican/Conservative,2016
American Dream PAC,ex-Rep. Henry Bonilla (R-Texas),1000,1000,0,Solidly Democrat/Liberal,2016
New Economy PAC,Brian M. Higgins (D-NY),1000,1000,0,Solidly Democrat/Liberal,2016
Big Red PAC,ex-Rep. Lee Terry (R-Neb),1000,0,1000,Solidly Republican/Conservative,2016
Ponderosa PAC,Mark Amodei (R-Nev),1000,0,1000,Solidly Republican/Conservative,2016
Mahalo PAC,Mark Takai (D-Hawaii),1000,1000,0,Solidly Democrat/Liberal,2016
America's First PAC,Rob Wittman (R-VA),1000,0,1000,Solidly Republican/Conservative,2016
Community PAC,Hank Johnson (D-Ga),1000,1000,0,Solidly Democrat/Liberal,2016
Practical Solutions for America,Mary Perry (R-Nev),900,0,900,Solidly Republican/Conservative,2016
Kentucky Forward PAC,ex-Rep. Ben Chandler (D-Ky),500,500,0,Solidly Democrat/Liberal,2016
Middle Ground PAC,ex-Rep. Timothy Johnson (R-Ill),500,0,500,Solidly Republican/Conservative,2016
Conservatives Organized to Advance Tmrw,Dan Coats (R-Ind),-500,0,-500,Solidly Republican/Conservative,2016
Bringing Leadership Back PAC,Bruce Braley (D-Iowa),-2500,-2500,0,Solidly Democrat/Liberal,2016
