pac_name,affiliate,total,dem,repub,lean,year
Liberty PAC (Ron Paul),Ron Paul (R-Texas),8250,0,8250,Solidly Republican/Conservative,2006
Mountain Leadership PAC,Charles H Taylor (R-NC),8200,0,8200,Solidly Republican/Conservative,2006
America Forward PAC,John Conyers Jr (D-Mich),8000,8000,0,Solidly Democrat/Liberal,2006
Committee for Southwest Virginia,Rick Boucher (D-Va),8000,8000,0,Solidly Democrat/Liberal,2006
Palmetto Freedom PAC,Gresham Barrett (R-SC),7700,0,7700,Solidly Republican/Conservative,2006
SCIPAC,Vernon J. Ehlers (R-Mich),7500,0,7500,Solidly Republican/Conservative,2006
Education & Opportunity Fund,David Wu (D-Ore),7000,7000,0,Solidly Democrat/Liberal,2006
Abraham Lincoln Leadership PAC,Ray LaHood (R-Ill),7000,0,7000,Solidly Republican/Conservative,2006
Hispanic Unity USA,Loretta Sanchez (D-CA),7000,7000,0,Solidly Democrat/Liberal,2006
IowaPAC,Jim Nussle (R-Iowa),7000,0,7000,Solidly Republican/Conservative,2006
Evergreen Fund,ex-Rep. David E Bonior (D-Mich),7000,7000,0,Solidly Democrat/Liberal,2006
American Liberty PAC,ex-Rep. Bob Ney (R-Ohio),6500,0,6500,Solidly Republican/Conservative,2006
Rescue California,Darrell Issa (R-Calif),6500,0,6500,Solidly Republican/Conservative,2006
Acton PAC,Lynn A. Westmoreland (R-Ga),6500,0,6500,Solidly Republican/Conservative,2006
Rural America Policy Cmte,Stephanie Herseth Sandlin (D-SD),6500,6500,0,Solidly Democrat/Liberal,2006
Rough Rider PAC,ex-Rep. Rick A Lazio (R-NY),6438,0,6438,Solidly Republican/Conservative,2006
Arch Leadership PAC,Russ Carnahan (D-Mo),6200,6200,0,Solidly Democrat/Liberal,2006
TEX-USA Fund,Chet Edwards (D-Texas),6100,6100,0,Solidly Democrat/Liberal,2006
Committee for a Democratic Future,Rosa L DeLauro (D-Conn),6000,6000,0,Solidly Democrat/Liberal,2006
Building Our Opportunities Together PAC,Denny Rehberg (R-Mont),6000,0,6000,Solidly Republican/Conservative,2006
KingPAC,Pete King (R-NY),6000,0,6000,Solidly Republican/Conservative,2006
Thoroughbred PAC,Ed Whitfield (R-Ky),5500,0,5500,Solidly Republican/Conservative,2006
Live Free or Die PAC,ex-Sen. Bob Smith (R-NH),5300,0,5300,Solidly Republican/Conservative,2006
Independent Action,Tom Harkin (D-Iowa),5200,5200,0,Solidly Democrat/Liberal,2006
Penguin PAC,Tim Ryan (D-Ohio),5000,5000,0,Solidly Democrat/Liberal,2006
Empowering Each Community PAC,Elijah E. Cummings (D-Md),4000,4000,0,Solidly Democrat/Liberal,2006
Mitch for Governor,Gov. Mitch Daniels (R-Ind),4000,0,4000,Solidly Republican/Conservative,2006
Storm Chasers,Steve Buyer (R-Ind),4000,0,4000,Solidly Republican/Conservative,2006
COLDPAC,James T Walsh (R-NY),3000,0,3000,Solidly Republican/Conservative,2006
Citizens for a Competitive America,ex-Sen. Fritz Hollings (D-SC),3000,3000,0,Solidly Democrat/Liberal,2006
California Aggressive Leadership PAC,Joe Baca (D-Calif),3000,3000,0,Solidly Democrat/Liberal,2006
Spirit of Democratic Capitalism Fund,Cliff Stearns (R-Fla),3000,0,3000,Solidly Republican/Conservative,2006
John J Cullerton Federal Cmte,State Sen. John J. Cullerton (D-Ill),3000,3000,0,Solidly Democrat/Liberal,2006
San Diego PAC,Bob Filner (D-Calif),3000,3000,0,Solidly Democrat/Liberal,2006
Progressive Victory Fund,Maurice Hinchey (D-NY),3000,3000,0,Solidly Democrat/Liberal,2006
GeorgiaPAC,Jim Marshall (D-Ga),1000,1000,0,On the fence,2006
United for Progress Leadership Cmte,Jerry F. Costello (D-Ill),2000,2000,0,Solidly Democrat/Liberal,2006
Secure PAC,Bennie G. Thompson (D-Miss),2000,2000,0,Solidly Democrat/Liberal,2006
Federalist PAC,Tom Feeney (R-Fla),2000,0,2000,Solidly Republican/Conservative,2006
A Secure America PAC,ex-Rep. Asa Hutchinson (R-Ark),1500,0,1500,Solidly Republican/Conservative,2006
GIN-PAC,Ginny Brown-Waite (R-Fla),1300,0,1300,Solidly Republican/Conservative,2006
Pro-Growth Action Team,ex-Rep. Pat Toomey (R-Pa),1235,0,1235,Solidly Republican/Conservative,2006
Campaign for Maryland,Wayne T. Gilchrest (R-MD),1225,0,1225,Solidly Republican/Conservative,2006
Bully PAC,ex-Gov. Ed Schafer (R-ND),1000,0,1000,Solidly Republican/Conservative,2006
One America PAC,ex-Rep. Jim Turner (D-Texas),1000,1000,0,Solidly Democrat/Liberal,2006
Quinn PAC,ex-Rep. Jack Quinn (R-NY),1000,0,1000,Solidly Republican/Conservative,2006
American Prosperity PAC,ex-Rep. Randy (Duke) Cunningham(R-Calif),1000,0,1000,Solidly Republican/Conservative,2006
Gumbo PAC,ex-Rep. Chris John (D-La),1000,1000,0,Solidly Democrat/Liberal,2006
William Penn Leadership Fund,ex-Rep. James C Greenwood (R-Pa),500,0,500,Solidly Republican/Conservative,2006
Betty PAC,Betty McCollum (D-Minn),500,500,0,Solidly Democrat/Liberal,2006
Show Me PAC,Sam Graves (R-MO),500,0,500,Solidly Republican/Conservative,2006
For Our Republic's Traditions Fund,Jeff Fortenberry (R-Neb),500,0,500,Solidly Republican/Conservative,2006
Hon Anne P Petera Natl Committeewoman VA,Natl Committeewoman Anne Petera (R-VA),100,0,100,Solidly Republican/Conservative,2006
Bayou Leader PAC,ex-Rep. Billy Tauzin (R-La),-2000,0,-2000,Solidly Republican/Conservative,2006
